ResultsFK,Time,TStartWait_TFinish,CustomColumnID_Assignments_T1_AssignmentBegin__CustomColumnID_Assignments_T2_AssignmentEnd_,BlockIDResourceID,_ImmigrationType
1,44013.854166666664,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.854166666664,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.854166666664,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.854166666664,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.854166666664,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.85763888889,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.85763888889,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.85763888889,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.85763888889,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.85763888889,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.85763888889,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.85763888889,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.85763888889,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.85763888889,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.85763888889,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.85763888889,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.85763888889,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.86111111111,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.86111111111,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.86111111111,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.86111111111,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.86111111111,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.86111111111,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.86111111111,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.86111111111,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.86111111111,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.86111111111,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.86111111111,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.86111111111,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.864583333336,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.864583333336,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.864583333336,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.864583333336,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.864583333336,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.864583333336,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.864583333336,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.864583333336,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.864583333336,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.864583333336,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.864583333336,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.864583333336,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.868055555555,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.868055555555,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.868055555555,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.868055555555,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.868055555555,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.868055555555,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.868055555555,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.868055555555,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.868055555555,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.868055555555,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.868055555555,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.868055555555,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.87152777778,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.87152777778,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.87152777778,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.87152777778,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.87152777778,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.87152777778,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.87152777778,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.87152777778,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.87152777778,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.87152777778,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.87152777778,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.87152777778,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.875,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.875,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.875,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.875,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.875,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.875,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.875,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.875,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.875,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.875,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.875,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.875,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.87847222222,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.87847222222,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.87847222222,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.87847222222,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.87847222222,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.87847222222,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.87847222222,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.87847222222,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.87847222222,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.87847222222,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.87847222222,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.87847222222,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.881944444445,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.881944444445,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.881944444445,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.881944444445,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.881944444445,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.881944444445,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.881944444445,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.881944444445,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.881944444445,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.881944444445,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.881944444445,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.881944444445,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.885416666664,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.885416666664,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.885416666664,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.885416666664,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.885416666664,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.885416666664,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.885416666664,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.885416666664,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.885416666664,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.885416666664,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.885416666664,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.885416666664,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.88888888889,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.88888888889,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.88888888889,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.88888888889,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.88888888889,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.88888888889,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.88888888889,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.88888888889,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.88888888889,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.88888888889,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.88888888889,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.88888888889,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.89236111111,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.89236111111,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.89236111111,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.89236111111,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.89236111111,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.89236111111,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.89236111111,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.89236111111,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.89236111111,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.89236111111,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.89236111111,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.89236111111,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.895833333336,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.895833333336,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.895833333336,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.895833333336,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.895833333336,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.895833333336,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.895833333336,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.895833333336,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.895833333336,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.895833333336,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.895833333336,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.895833333336,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.899305555555,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.899305555555,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.899305555555,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.899305555555,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.899305555555,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.899305555555,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.899305555555,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.899305555555,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.899305555555,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.899305555555,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.899305555555,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.899305555555,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.90277777778,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.90277777778,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.90277777778,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.90277777778,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.90277777778,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.90277777778,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.90277777778,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.90277777778,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.90277777778,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.90277777778,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.90277777778,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.90277777778,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.90625,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.90625,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.90625,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.90625,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.90625,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.90625,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.90625,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.90625,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.90625,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.90625,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.90625,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.90625,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.90972222222,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.90972222222,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.90972222222,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.90972222222,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.90972222222,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.90972222222,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.90972222222,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.90972222222,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.90972222222,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.90972222222,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.90972222222,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.90972222222,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.913194444445,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.913194444445,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.913194444445,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.913194444445,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.913194444445,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.913194444445,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.913194444445,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.913194444445,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.913194444445,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.913194444445,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.913194444445,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.913194444445,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.916666666664,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.916666666664,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.916666666664,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.916666666664,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.916666666664,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.916666666664,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.916666666664,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.916666666664,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.916666666664,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.916666666664,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.916666666664,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.916666666664,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.92013888889,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.92013888889,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.92013888889,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.92013888889,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.92013888889,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.92013888889,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.92013888889,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.92013888889,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.92013888889,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.92013888889,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.92013888889,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.92013888889,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.92361111111,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.92361111111,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.92361111111,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.92361111111,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.92361111111,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.92361111111,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.92361111111,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.92361111111,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.92361111111,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.92361111111,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.92361111111,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.92361111111,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.927083333336,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.927083333336,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.927083333336,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.927083333336,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.927083333336,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.927083333336,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.927083333336,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.927083333336,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.927083333336,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.927083333336,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.927083333336,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.927083333336,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.930555555555,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.930555555555,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.930555555555,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.930555555555,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.930555555555,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.930555555555,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.930555555555,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.930555555555,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.930555555555,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.930555555555,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.930555555555,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.930555555555,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.93402777778,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.93402777778,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.93402777778,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.93402777778,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.93402777778,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.93402777778,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.93402777778,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.93402777778,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.93402777778,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.93402777778,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.93402777778,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.93402777778,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.9375,,,L0 Immigration Control 1_Automatic_2,Automatic
1,44013.9375,,,L0 Immigration Control 1_Normal_06,Normal
1,44013.9375,,,L0 Immigration Control 1_Normal_10,Normal
1,44013.9375,,,L0 Immigration Control 1_Normal_05,Normal
1,44013.9375,,,L0 Immigration Control 1_Normal_08,Normal
1,44013.9375,,,L0 Immigration Control 1_Normal_04,Normal
1,44013.9375,,,L0 Immigration Control 1_Automatic_1,Automatic
1,44013.9375,,,L0 Immigration Control 1_Normal_03,Normal
1,44013.9375,,,L0 Immigration Control 1_Normal_01,Normal
1,44013.9375,,,L0 Immigration Control 1_Normal_02,Normal
1,44013.9375,,,L0 Immigration Control 1_Normal_07,Normal
1,44013.9375,,,L0 Immigration Control 1_Normal_09,Normal
1,44013.94097222222,14.0,14.0,L0 Immigration Control 1_Automatic_2,Automatic
