,ResultsFK,Time,TStartWait_TFinish,CustomColumnID_Assignments_T1_AssignmentBegin__CustomColumnID_Assignments_T2_AssignmentEnd_,BlockIDResourceID,_ImmigrationType
1177,1,44013.413194444445,,,L0 Immigration Control 1_Normal_06,Normal
1178,1,44013.413194444445,,,L0 Immigration Control 1_Normal_10,Normal
1179,1,44013.413194444445,,,L0 Immigration Control 1_Normal_05,Normal
1180,1,44013.413194444445,,,L0 Immigration Control 1_Normal_08,Normal
1181,1,44013.413194444445,,,L0 Immigration Control 1_Normal_04,Normal
1182,1,44013.413194444445,,,L0 Immigration Control 1_Automatic_1,Automatic
1183,1,44013.413194444445,,,L0 Immigration Control 1_Normal_03,Normal
1184,1,44013.413194444445,,,L0 Immigration Control 1_Normal_01,Normal
1185,1,44013.413194444445,,,L0 Immigration Control 1_Normal_02,Normal
1186,1,44013.413194444445,,,L0 Immigration Control 1_Normal_07,Normal
1187,1,44013.413194444445,,,L0 Immigration Control 1_Normal_09,Normal
1188,1,44013.416666666664,,,L0 Immigration Control 1_Automatic_2,Automatic
1189,1,44013.416666666664,,,L0 Immigration Control 1_Normal_06,Normal
1190,1,44013.416666666664,,,L0 Immigration Control 1_Normal_10,Normal
1191,1,44013.416666666664,,,L0 Immigration Control 1_Normal_05,Normal
1192,1,44013.416666666664,,,L0 Immigration Control 1_Normal_08,Normal
1193,1,44013.416666666664,,,L0 Immigration Control 1_Normal_04,Normal
1194,1,44013.416666666664,,,L0 Immigration Control 1_Automatic_1,Automatic
1195,1,44013.416666666664,,,L0 Immigration Control 1_Normal_03,Normal
1196,1,44013.416666666664,,,L0 Immigration Control 1_Normal_01,Normal
1197,1,44013.416666666664,,,L0 Immigration Control 1_Normal_02,Normal
1198,1,44013.416666666664,,,L0 Immigration Control 1_Normal_07,Normal
1199,1,44013.416666666664,,,L0 Immigration Control 1_Normal_09,Normal
1200,1,44013.42013888889,,,L0 Immigration Control 1_Automatic_2,Automatic
1201,1,44013.42013888889,,,L0 Immigration Control 1_Normal_06,Normal
1202,1,44013.42013888889,,,L0 Immigration Control 1_Normal_10,Normal
1203,1,44013.42013888889,,,L0 Immigration Control 1_Normal_05,Normal
1204,1,44013.42013888889,,,L0 Immigration Control 1_Normal_08,Normal
1205,1,44013.42013888889,,,L0 Immigration Control 1_Normal_04,Normal
1206,1,44013.42013888889,,,L0 Immigration Control 1_Automatic_1,Automatic
1207,1,44013.42013888889,,,L0 Immigration Control 1_Normal_03,Normal
1208,1,44013.42013888889,,,L0 Immigration Control 1_Normal_01,Normal
1209,1,44013.42013888889,,,L0 Immigration Control 1_Normal_02,Normal
1210,1,44013.42013888889,,,L0 Immigration Control 1_Normal_07,Normal
1211,1,44013.42013888889,,,L0 Immigration Control 1_Normal_09,Normal
1212,1,44013.42361111111,,,L0 Immigration Control 1_Automatic_2,Automatic
1213,1,44013.42361111111,,,L0 Immigration Control 1_Normal_06,Normal
1214,1,44013.42361111111,,,L0 Immigration Control 1_Normal_10,Normal
1215,1,44013.42361111111,,,L0 Immigration Control 1_Normal_05,Normal
1216,1,44013.42361111111,,,L0 Immigration Control 1_Normal_08,Normal
1217,1,44013.42361111111,,,L0 Immigration Control 1_Normal_04,Normal
1218,1,44013.42361111111,,,L0 Immigration Control 1_Automatic_1,Automatic
1219,1,44013.42361111111,,,L0 Immigration Control 1_Normal_03,Normal
1220,1,44013.42361111111,,,L0 Immigration Control 1_Normal_01,Normal
1221,1,44013.42361111111,,,L0 Immigration Control 1_Normal_02,Normal
1222,1,44013.42361111111,,,L0 Immigration Control 1_Normal_07,Normal
1223,1,44013.42361111111,,,L0 Immigration Control 1_Normal_09,Normal
1224,1,44013.427083333336,,,L0 Immigration Control 1_Automatic_2,Automatic
1225,1,44013.427083333336,,,L0 Immigration Control 1_Normal_06,Normal
1226,1,44013.427083333336,,,L0 Immigration Control 1_Normal_10,Normal
1227,1,44013.427083333336,,,L0 Immigration Control 1_Normal_05,Normal
1228,1,44013.427083333336,,,L0 Immigration Control 1_Normal_08,Normal
1229,1,44013.427083333336,,,L0 Immigration Control 1_Normal_04,Normal
1230,1,44013.427083333336,,,L0 Immigration Control 1_Automatic_1,Automatic
1231,1,44013.427083333336,,,L0 Immigration Control 1_Normal_03,Normal
1232,1,44013.427083333336,,,L0 Immigration Control 1_Normal_01,Normal
1233,1,44013.427083333336,,,L0 Immigration Control 1_Normal_02,Normal
1234,1,44013.427083333336,,,L0 Immigration Control 1_Normal_07,Normal
1235,1,44013.427083333336,,,L0 Immigration Control 1_Normal_09,Normal
1236,1,44013.430555555555,,,L0 Immigration Control 1_Automatic_2,Automatic
1237,1,44013.430555555555,,,L0 Immigration Control 1_Normal_06,Normal
1238,1,44013.430555555555,,,L0 Immigration Control 1_Normal_10,Normal
1239,1,44013.430555555555,,,L0 Immigration Control 1_Normal_05,Normal
1240,1,44013.430555555555,,,L0 Immigration Control 1_Normal_08,Normal
1241,1,44013.430555555555,,,L0 Immigration Control 1_Normal_04,Normal
1242,1,44013.430555555555,,,L0 Immigration Control 1_Automatic_1,Automatic
1243,1,44013.430555555555,,,L0 Immigration Control 1_Normal_03,Normal
1244,1,44013.430555555555,,,L0 Immigration Control 1_Normal_01,Normal
1245,1,44013.430555555555,,,L0 Immigration Control 1_Normal_02,Normal
1246,1,44013.430555555555,,,L0 Immigration Control 1_Normal_07,Normal
1247,1,44013.430555555555,,,L0 Immigration Control 1_Normal_09,Normal
1248,1,44013.43402777778,,,L0 Immigration Control 1_Automatic_2,Automatic
1249,1,44013.43402777778,,,L0 Immigration Control 1_Normal_06,Normal
1250,1,44013.43402777778,,,L0 Immigration Control 1_Normal_10,Normal
1251,1,44013.43402777778,,,L0 Immigration Control 1_Normal_05,Normal
1252,1,44013.43402777778,,,L0 Immigration Control 1_Normal_08,Normal
1253,1,44013.43402777778,,,L0 Immigration Control 1_Normal_04,Normal
1254,1,44013.43402777778,,,L0 Immigration Control 1_Automatic_1,Automatic
1255,1,44013.43402777778,,,L0 Immigration Control 1_Normal_03,Normal
1256,1,44013.43402777778,,,L0 Immigration Control 1_Normal_01,Normal
1257,1,44013.43402777778,,,L0 Immigration Control 1_Normal_02,Normal
1258,1,44013.43402777778,,,L0 Immigration Control 1_Normal_07,Normal
1259,1,44013.43402777778,,,L0 Immigration Control 1_Normal_09,Normal
1260,1,44013.4375,,,L0 Immigration Control 1_Automatic_2,Automatic
1261,1,44013.4375,,,L0 Immigration Control 1_Normal_06,Normal
1262,1,44013.4375,,,L0 Immigration Control 1_Normal_10,Normal
1263,1,44013.4375,,,L0 Immigration Control 1_Normal_05,Normal
1264,1,44013.4375,,,L0 Immigration Control 1_Normal_08,Normal
1265,1,44013.4375,,,L0 Immigration Control 1_Normal_04,Normal
1266,1,44013.4375,,,L0 Immigration Control 1_Automatic_1,Automatic
1267,1,44013.4375,,,L0 Immigration Control 1_Normal_03,Normal
1268,1,44013.4375,,,L0 Immigration Control 1_Normal_01,Normal
1269,1,44013.4375,,,L0 Immigration Control 1_Normal_02,Normal
1270,1,44013.4375,,,L0 Immigration Control 1_Normal_07,Normal
1271,1,44013.4375,,,L0 Immigration Control 1_Normal_09,Normal
1272,1,44013.44097222222,,,L0 Immigration Control 1_Automatic_2,Automatic
1273,1,44013.44097222222,,,L0 Immigration Control 1_Normal_06,Normal
1274,1,44013.44097222222,,,L0 Immigration Control 1_Normal_10,Normal
1275,1,44013.44097222222,,,L0 Immigration Control 1_Normal_05,Normal
1276,1,44013.44097222222,,,L0 Immigration Control 1_Normal_08,Normal
1277,1,44013.44097222222,,,L0 Immigration Control 1_Normal_04,Normal
1278,1,44013.44097222222,,,L0 Immigration Control 1_Automatic_1,Automatic
1279,1,44013.44097222222,,,L0 Immigration Control 1_Normal_03,Normal
1280,1,44013.44097222222,,,L0 Immigration Control 1_Normal_01,Normal
1281,1,44013.44097222222,,,L0 Immigration Control 1_Normal_02,Normal
1282,1,44013.44097222222,,,L0 Immigration Control 1_Normal_07,Normal
1283,1,44013.44097222222,,,L0 Immigration Control 1_Normal_09,Normal
1284,1,44013.444444444445,,,L0 Immigration Control 1_Automatic_2,Automatic
1285,1,44013.444444444445,,,L0 Immigration Control 1_Normal_06,Normal
1286,1,44013.444444444445,,,L0 Immigration Control 1_Normal_10,Normal
1287,1,44013.444444444445,,,L0 Immigration Control 1_Normal_05,Normal
1288,1,44013.444444444445,,,L0 Immigration Control 1_Normal_08,Normal
1289,1,44013.444444444445,,,L0 Immigration Control 1_Normal_04,Normal
1290,1,44013.444444444445,,,L0 Immigration Control 1_Automatic_1,Automatic
1291,1,44013.444444444445,,,L0 Immigration Control 1_Normal_03,Normal
1292,1,44013.444444444445,,,L0 Immigration Control 1_Normal_01,Normal
1293,1,44013.444444444445,,,L0 Immigration Control 1_Normal_02,Normal
1294,1,44013.444444444445,,,L0 Immigration Control 1_Normal_07,Normal
1295,1,44013.444444444445,,,L0 Immigration Control 1_Normal_09,Normal
1296,1,44013.447916666664,,,L0 Immigration Control 1_Automatic_2,Automatic
1297,1,44013.447916666664,,,L0 Immigration Control 1_Normal_06,Normal
1298,1,44013.447916666664,,,L0 Immigration Control 1_Normal_10,Normal
1299,1,44013.447916666664,,,L0 Immigration Control 1_Normal_05,Normal
1300,1,44013.447916666664,,,L0 Immigration Control 1_Normal_08,Normal
1301,1,44013.447916666664,,,L0 Immigration Control 1_Normal_04,Normal
1302,1,44013.447916666664,,,L0 Immigration Control 1_Automatic_1,Automatic
1303,1,44013.447916666664,,,L0 Immigration Control 1_Normal_03,Normal
1304,1,44013.447916666664,,,L0 Immigration Control 1_Normal_01,Normal
1305,1,44013.447916666664,,,L0 Immigration Control 1_Normal_02,Normal
1306,1,44013.447916666664,,,L0 Immigration Control 1_Normal_07,Normal
1307,1,44013.447916666664,,,L0 Immigration Control 1_Normal_09,Normal
1308,1,44013.45138888889,,,L0 Immigration Control 1_Automatic_2,Automatic
1309,1,44013.45138888889,,,L0 Immigration Control 1_Normal_06,Normal
1310,1,44013.45138888889,,,L0 Immigration Control 1_Normal_10,Normal
1311,1,44013.45138888889,,,L0 Immigration Control 1_Normal_05,Normal
1312,1,44013.45138888889,,,L0 Immigration Control 1_Normal_08,Normal
1313,1,44013.45138888889,,,L0 Immigration Control 1_Normal_04,Normal
1314,1,44013.45138888889,,,L0 Immigration Control 1_Automatic_1,Automatic
1315,1,44013.45138888889,,,L0 Immigration Control 1_Normal_03,Normal
1316,1,44013.45138888889,,,L0 Immigration Control 1_Normal_01,Normal
1317,1,44013.45138888889,,,L0 Immigration Control 1_Normal_02,Normal
1318,1,44013.45138888889,,,L0 Immigration Control 1_Normal_07,Normal
1319,1,44013.45138888889,,,L0 Immigration Control 1_Normal_09,Normal
1320,1,44013.45486111111,,,L0 Immigration Control 1_Automatic_2,Automatic
1321,1,44013.45486111111,,,L0 Immigration Control 1_Normal_06,Normal
1322,1,44013.45486111111,,,L0 Immigration Control 1_Normal_10,Normal
1323,1,44013.45486111111,,,L0 Immigration Control 1_Normal_05,Normal
1324,1,44013.45486111111,,,L0 Immigration Control 1_Normal_08,Normal
1325,1,44013.45486111111,,,L0 Immigration Control 1_Normal_04,Normal
1326,1,44013.45486111111,,,L0 Immigration Control 1_Automatic_1,Automatic
1327,1,44013.45486111111,,,L0 Immigration Control 1_Normal_03,Normal
1328,1,44013.45486111111,,,L0 Immigration Control 1_Normal_01,Normal
1329,1,44013.45486111111,,,L0 Immigration Control 1_Normal_02,Normal
1330,1,44013.45486111111,,,L0 Immigration Control 1_Normal_07,Normal
1331,1,44013.45486111111,,,L0 Immigration Control 1_Normal_09,Normal
1332,1,44013.458333333336,,,L0 Immigration Control 1_Automatic_2,Automatic
1333,1,44013.458333333336,,,L0 Immigration Control 1_Normal_06,Normal
1334,1,44013.458333333336,,,L0 Immigration Control 1_Normal_10,Normal
1335,1,44013.458333333336,,,L0 Immigration Control 1_Normal_05,Normal
1336,1,44013.458333333336,,,L0 Immigration Control 1_Normal_08,Normal
1337,1,44013.458333333336,,,L0 Immigration Control 1_Normal_04,Normal
1338,1,44013.458333333336,,,L0 Immigration Control 1_Automatic_1,Automatic
1339,1,44013.458333333336,,,L0 Immigration Control 1_Normal_03,Normal
1340,1,44013.458333333336,,,L0 Immigration Control 1_Normal_01,Normal
1341,1,44013.458333333336,,,L0 Immigration Control 1_Normal_02,Normal
1342,1,44013.458333333336,,,L0 Immigration Control 1_Normal_07,Normal
1343,1,44013.458333333336,,,L0 Immigration Control 1_Normal_09,Normal
1344,1,44013.461805555555,,,L0 Immigration Control 1_Automatic_2,Automatic
1345,1,44013.461805555555,,,L0 Immigration Control 1_Normal_06,Normal
1346,1,44013.461805555555,,,L0 Immigration Control 1_Normal_10,Normal
1347,1,44013.461805555555,,,L0 Immigration Control 1_Normal_05,Normal
1348,1,44013.461805555555,,,L0 Immigration Control 1_Normal_08,Normal
1349,1,44013.461805555555,,,L0 Immigration Control 1_Normal_04,Normal
1350,1,44013.461805555555,,,L0 Immigration Control 1_Automatic_1,Automatic
1351,1,44013.461805555555,,,L0 Immigration Control 1_Normal_03,Normal
1352,1,44013.461805555555,,,L0 Immigration Control 1_Normal_01,Normal
1353,1,44013.461805555555,,,L0 Immigration Control 1_Normal_02,Normal
1354,1,44013.461805555555,,,L0 Immigration Control 1_Normal_07,Normal
1355,1,44013.461805555555,,,L0 Immigration Control 1_Normal_09,Normal
1356,1,44013.46527777778,,,L0 Immigration Control 1_Automatic_2,Automatic
1357,1,44013.46527777778,,,L0 Immigration Control 1_Normal_06,Normal
1358,1,44013.46527777778,,,L0 Immigration Control 1_Normal_10,Normal
1359,1,44013.46527777778,,,L0 Immigration Control 1_Normal_05,Normal
1360,1,44013.46527777778,,,L0 Immigration Control 1_Normal_08,Normal
1361,1,44013.46527777778,,,L0 Immigration Control 1_Normal_04,Normal
1362,1,44013.46527777778,,,L0 Immigration Control 1_Automatic_1,Automatic
1363,1,44013.46527777778,,,L0 Immigration Control 1_Normal_03,Normal
1364,1,44013.46527777778,,,L0 Immigration Control 1_Normal_01,Normal
1365,1,44013.46527777778,,,L0 Immigration Control 1_Normal_02,Normal
1366,1,44013.46527777778,,,L0 Immigration Control 1_Normal_07,Normal
1367,1,44013.46527777778,,,L0 Immigration Control 1_Normal_09,Normal
1368,1,44013.46875,,,L0 Immigration Control 1_Automatic_2,Automatic
1369,1,44013.46875,,,L0 Immigration Control 1_Normal_06,Normal
1370,1,44013.46875,,,L0 Immigration Control 1_Normal_10,Normal
1371,1,44013.46875,,,L0 Immigration Control 1_Normal_05,Normal
1372,1,44013.46875,,,L0 Immigration Control 1_Normal_08,Normal
1373,1,44013.46875,,,L0 Immigration Control 1_Normal_04,Normal
1374,1,44013.46875,,,L0 Immigration Control 1_Automatic_1,Automatic
1375,1,44013.46875,,,L0 Immigration Control 1_Normal_03,Normal
1376,1,44013.46875,,,L0 Immigration Control 1_Normal_01,Normal
1377,1,44013.46875,,,L0 Immigration Control 1_Normal_02,Normal
1378,1,44013.46875,,,L0 Immigration Control 1_Normal_07,Normal
1379,1,44013.46875,,,L0 Immigration Control 1_Normal_09,Normal
1380,1,44013.47222222222,,,L0 Immigration Control 1_Automatic_2,Automatic
1381,1,44013.47222222222,,,L0 Immigration Control 1_Normal_06,Normal
1382,1,44013.47222222222,,,L0 Immigration Control 1_Normal_10,Normal
1383,1,44013.47222222222,,,L0 Immigration Control 1_Normal_05,Normal
1384,1,44013.47222222222,,,L0 Immigration Control 1_Normal_08,Normal
1385,1,44013.47222222222,,,L0 Immigration Control 1_Normal_04,Normal
1386,1,44013.47222222222,,,L0 Immigration Control 1_Automatic_1,Automatic
1387,1,44013.47222222222,,,L0 Immigration Control 1_Normal_03,Normal
1388,1,44013.47222222222,,,L0 Immigration Control 1_Normal_01,Normal
1389,1,44013.47222222222,,,L0 Immigration Control 1_Normal_02,Normal
1390,1,44013.47222222222,,,L0 Immigration Control 1_Normal_07,Normal
1391,1,44013.47222222222,,,L0 Immigration Control 1_Normal_09,Normal
1392,1,44013.475694444445,,,L0 Immigration Control 1_Automatic_2,Automatic
1393,1,44013.475694444445,,,L0 Immigration Control 1_Normal_06,Normal
1394,1,44013.475694444445,,,L0 Immigration Control 1_Normal_10,Normal
1395,1,44013.475694444445,,,L0 Immigration Control 1_Normal_05,Normal
1396,1,44013.475694444445,,,L0 Immigration Control 1_Normal_08,Normal
1397,1,44013.475694444445,,,L0 Immigration Control 1_Normal_04,Normal
1398,1,44013.475694444445,,,L0 Immigration Control 1_Automatic_1,Automatic
1399,1,44013.475694444445,,,L0 Immigration Control 1_Normal_03,Normal
1400,1,44013.475694444445,,,L0 Immigration Control 1_Normal_01,Normal
1401,1,44013.475694444445,,,L0 Immigration Control 1_Normal_02,Normal
1402,1,44013.475694444445,,,L0 Immigration Control 1_Normal_07,Normal
1403,1,44013.475694444445,,,L0 Immigration Control 1_Normal_09,Normal
1404,1,44013.479166666664,,,L0 Immigration Control 1_Automatic_2,Automatic
1405,1,44013.479166666664,,,L0 Immigration Control 1_Normal_06,Normal
1406,1,44013.479166666664,,,L0 Immigration Control 1_Normal_10,Normal
1407,1,44013.479166666664,,,L0 Immigration Control 1_Normal_05,Normal
1408,1,44013.479166666664,,,L0 Immigration Control 1_Normal_08,Normal
1409,1,44013.479166666664,,,L0 Immigration Control 1_Normal_04,Normal
1410,1,44013.479166666664,,,L0 Immigration Control 1_Automatic_1,Automatic
1411,1,44013.479166666664,,,L0 Immigration Control 1_Normal_03,Normal
1412,1,44013.479166666664,,,L0 Immigration Control 1_Normal_01,Normal
1413,1,44013.479166666664,,,L0 Immigration Control 1_Normal_02,Normal
1414,1,44013.479166666664,,,L0 Immigration Control 1_Normal_07,Normal
1415,1,44013.479166666664,,,L0 Immigration Control 1_Normal_09,Normal
1416,1,44013.48263888889,,,L0 Immigration Control 1_Automatic_2,Automatic
1417,1,44013.48263888889,,,L0 Immigration Control 1_Normal_06,Normal
1418,1,44013.48263888889,,,L0 Immigration Control 1_Normal_10,Normal
1419,1,44013.48263888889,,,L0 Immigration Control 1_Normal_05,Normal
1420,1,44013.48263888889,,,L0 Immigration Control 1_Normal_08,Normal
1421,1,44013.48263888889,,,L0 Immigration Control 1_Normal_04,Normal
1422,1,44013.48263888889,,,L0 Immigration Control 1_Automatic_1,Automatic
1423,1,44013.48263888889,,,L0 Immigration Control 1_Normal_03,Normal
1424,1,44013.48263888889,,,L0 Immigration Control 1_Normal_01,Normal
1425,1,44013.48263888889,,,L0 Immigration Control 1_Normal_02,Normal
1426,1,44013.48263888889,,,L0 Immigration Control 1_Normal_07,Normal
1427,1,44013.48263888889,,,L0 Immigration Control 1_Normal_09,Normal
1428,1,44013.48611111111,,,L0 Immigration Control 1_Automatic_2,Automatic
1429,1,44013.48611111111,,,L0 Immigration Control 1_Normal_06,Normal
1430,1,44013.48611111111,,,L0 Immigration Control 1_Normal_10,Normal
1431,1,44013.48611111111,,,L0 Immigration Control 1_Normal_05,Normal
1432,1,44013.48611111111,,,L0 Immigration Control 1_Normal_08,Normal
1433,1,44013.48611111111,,,L0 Immigration Control 1_Normal_04,Normal
1434,1,44013.48611111111,,,L0 Immigration Control 1_Automatic_1,Automatic
1435,1,44013.48611111111,,,L0 Immigration Control 1_Normal_03,Normal
1436,1,44013.48611111111,,,L0 Immigration Control 1_Normal_01,Normal
1437,1,44013.48611111111,,,L0 Immigration Control 1_Normal_02,Normal
1438,1,44013.48611111111,,,L0 Immigration Control 1_Normal_07,Normal
1439,1,44013.48611111111,,,L0 Immigration Control 1_Normal_09,Normal
1440,1,44013.489583333336,,,L0 Immigration Control 1_Automatic_2,Automatic
1441,1,44013.489583333336,,,L0 Immigration Control 1_Normal_06,Normal
1442,1,44013.489583333336,,,L0 Immigration Control 1_Normal_10,Normal
1443,1,44013.489583333336,,,L0 Immigration Control 1_Normal_05,Normal
1444,1,44013.489583333336,,,L0 Immigration Control 1_Normal_08,Normal
1445,1,44013.489583333336,,,L0 Immigration Control 1_Normal_04,Normal
1446,1,44013.489583333336,,,L0 Immigration Control 1_Automatic_1,Automatic
